time,max_temp,min_temp,daylight_duration,sunshine_duration,precipitation_sum,wind_speed_10m_max,mean_temp,cloud_cover_mean,relative_humidity_2m_mean,pressure_msl_mean
01/01/2020,5.8,-1.2,30671.69,26188.51,0,19.6,0.9,1,84,1032.8
02/01/2020,5.4,-5.5,30730.19,26256.06,0,10.5,-1.2,14,87,1032.8
03/01/2020,-0.4,-4,30793.63,0,0,8,-2.3,100,97,1029.4
04/01/2020,6.4,-2.8,30861.88,17493.84,0.7,26.3,1.4,79,86,1022.8
05/01/2020,3.8,-2.2,30934.81,26491.66,0.7,29.5,1.1,24,69,1027.6
06/01/2020,2.2,-4.9,31012.29,26580.64,0,10.6,-1.8,40,70,1033.4
07/01/2020,2.7,-5.9,31094.2,26674.57,0,9.7,-2.6,10,78,1029.9
08/01/2020,1.9,-5.6,31180.4,26773.27,0,10.1,-3.1,14,80,1032.9
09/01/2020,2.3,-3.5,31270.76,130.57,0,10.2,-0.7,83,88,1028.6
10/01/2020,2.9,-3.3,31365.14,26311.23,0,9.6,-1.2,66,88,1024
11/01/2020,6.4,-2.2,31463.42,27096.38,0,20.7,1.5,22,84,1029
12/01/2020,4.8,-3.5,31565.47,27212.54,0,9.3,0,46,89,1031.6
13/01/2020,0.3,-3,31671.16,0,0,9.7,-1.6,99,98,1028.9
14/01/2020,-1.5,-3.2,31780.56,0,0,10.7,-2.5,100,97,1027.4
15/01/2020,0.6,-2.2,31894.86,0,0,10.8,-1.6,99,96,1030.5
16/01/2020,1.9,-2.3,32014.11,7107.93,0,7,-0.9,97,95,1032.7
17/01/2020,-0.6,-2.7,32138.04,0,0,10.5,-1.8,94,97,1030.8
18/01/2020,0.1,-2.8,32266.42,0,0,8.7,-1.7,99,94,1027.4
19/01/2020,0.4,-2.3,32399,0,1.2,7.9,-1.1,97,94,1030.7
20/01/2020,4.4,-3,32535.52,13906.4,0,8.2,0,67,92,1043.7
21/01/2020,3.1,-2.8,32675.77,14422.4,0,8,-0.9,79,93,1044.1
22/01/2020,1,-2.5,32819.5,2722.7,0,20.7,-1,79,88,1033.2
23/01/2020,4.8,-3.8,32966.48,28567.62,0,21,-0.4,19,82,1034.5
24/01/2020,2.7,-5.9,33116.49,27630.78,0,9.6,-2.5,26,88,1029.5
25/01/2020,1.5,-4.8,33269.31,7611.41,0,7.1,-2,95,91,1025.4
26/01/2020,1.5,-2.8,33424.71,7804.47,0,8.4,-1.1,95,91,1023.9
27/01/2020,3.5,-1.9,33582.48,19872.79,0.2,9.5,-0.1,92,91,1019.3
28/01/2020,2.5,-1.3,33742.43,0,9.5,14.5,0.6,100,97,1008.3
29/01/2020,4.1,-0.6,33904.33,13035.61,1,26.8,1.6,72,85,1009
30/01/2020,7.3,0.1,34068,21962.89,0.9,23.1,2.9,68,75,1016.5
31/01/2020,12.6,-0.7,34233.23,9214.92,2.7,25.3,6.3,86,82,1011
01/02/2020,12.7,3.3,34399.84,29271.85,0,15.3,7.8,33,85,1012.5
02/02/2020,13.2,6.7,34567.64,29377.81,1.1,24,10.2,68,73,1012
03/02/2020,12.4,6.4,34736.71,13037.47,3.3,29.2,9.3,87,75,1011.5
04/02/2020,8.6,3.5,34908.72,0,9.5,45.3,6.3,96,76,1001.9
05/02/2020,8.2,-0.9,35083.81,29143.31,0.1,34.4,3.5,58,56,1012.7
06/02/2020,4.3,-1.7,35261.74,30589.92,0,27.6,1.4,51,65,1026.5
07/02/2020,8.5,1.4,35442.29,26363.16,0.1,23.7,4.1,70,73,1026.1
08/02/2020,3.8,-3.3,35625.23,30568.43,0,11.6,0,38,57,1032.1
09/02/2020,7.8,-4.4,35810.35,31839.18,0,13.7,0.5,27,67,1028
10/02/2020,13.4,2,35997.44,15593.85,4.2,34.1,8.1,80,70,1009.1
11/02/2020,9.5,2.2,36186.29,29456.88,1.8,33.4,6.1,56,66,1006
12/02/2020,7.3,1.9,36376.69,28792.59,1.2,26.7,4.3,39,63,1016.4
13/02/2020,8.2,0.6,36568.46,31093.79,0,16.4,4.2,59,72,1020.4
14/02/2020,9.7,3.9,36761.4,18238.61,1.4,23.2,6.2,62,78,1016
15/02/2020,9.4,1.9,36955.32,31950.4,0,16.8,5.2,45,80,1028.1
16/02/2020,10.2,-1.7,37150.03,32319.68,0,18.8,4.3,63,84,1028.7
17/02/2020,11.9,1,37345.37,33567.24,0,13,5.8,82,81,1021.4
18/02/2020,11.6,2,37541.14,19478.63,0,20.2,6.9,57,72,1022.9
19/02/2020,9.6,-0.6,37737.19,20764.81,1.5,14.8,4.9,64,71,1021.7
20/02/2020,8.5,-0.4,37933.34,34191.88,0,23.2,4,28,72,1022.7
21/02/2020,8.2,-1.5,38129.42,16961.3,0.8,34.1,3.6,53,66,1023.1
22/02/2020,9.5,-1.5,38325.28,34606.32,0,18.6,3.9,46,67,1029.4
23/02/2020,12.9,3.2,38520.99,11449.08,1.3,25.2,8.4,90,64,1018.7
24/02/2020,14.6,4.8,38718.22,35020.12,0.3,37.8,8.7,53,53,1017.3
25/02/2020,15.3,2.8,38917.14,35228.98,0,19.1,8.6,35,65,1007.8
26/02/2020,8.1,2.6,39117.58,178.94,11,18.7,6.3,95,81,998.8
27/02/2020,8.1,2,39319.39,31343.32,0,25.3,4.1,80,62,1005.3
28/02/2020,7.8,0.9,39522.39,16717.93,1.9,33.5,3.8,60,70,1009
29/02/2020,9.1,-2.9,39726.45,22988.92,0,22,3.5,70,67,1015.3
01/03/2020,12.8,3.8,39931.39,24114.5,2,15.3,8,94,69,1007.6
02/03/2020,13.4,7.1,40137.07,32400,13.7,24,9.2,76,75,1000.7
03/03/2020,11.8,6.2,40343.33,0,7.1,12.7,8.9,99,86,1000.7
04/03/2020,7.3,1.9,40550.04,0,1.7,24.3,5.4,71,80,1008.9
05/03/2020,10.4,-0.8,40757.04,35129.79,0,12.7,4.5,16,67,1010.4
06/03/2020,6,2.3,40964.19,422.11,12.4,14.3,4.4,93,88,1002.8
07/03/2020,10.1,2.6,41171.35,32522.45,0,22.9,5.8,61,77,1011
08/03/2020,10.1,2.2,41378.38,10475.55,0,20.2,5.2,55,70,1019.3
09/03/2020,10.2,-0.6,41585.14,37031.14,0,10.7,4,17,71,1015.5
10/03/2020,13.1,-0.2,41791.49,36962.71,0,15.1,5.9,39,71,1014.9
11/03/2020,17.9,5,41997.29,11895.91,1.9,23.1,10.1,88,74,1014.8
12/03/2020,19,8.2,42202.4,37414.35,0,20.9,12.7,35,71,1015.3
13/03/2020,12.1,5.1,42406.68,11867.99,0.1,22.5,9.5,76,68,1015.1
14/03/2020,11,2.3,42610.23,38115.68,0,18.1,6.3,47,56,1021.2
15/03/2020,8.8,-2.1,42814.55,38823.2,0,18.4,2.8,7,48,1028.7
16/03/2020,11.1,-2.8,43019.83,38349.19,0,19.7,3.3,38,62,1029.7
17/03/2020,15.2,-1.4,43225.94,38680.93,0,10.5,6.7,41,66,1028.6
18/03/2020,17.6,1.9,43432.75,39368.14,0,10.1,10.2,8,66,1028.9
19/03/2020,18.6,6.6,43640.15,39629.49,0,10.8,11.5,19,67,1025.7
20/03/2020,19.1,6.4,43847.99,40018.32,0,11.2,12,18,63,1020.6
21/03/2020,14.8,4.3,44056.16,30701.07,1.5,25.7,8.6,83,71,1017
22/03/2020,6.9,-0.9,44264.53,34863.02,0,20.7,3.5,57,43,1025.9
23/03/2020,2.3,-2.9,44472.98,9513.22,3.1,32.5,0.3,84,60,1028.7
24/03/2020,7.9,-0.4,44681.37,39299.8,0.1,25.5,2.9,68,44,1029.2
25/03/2020,4.1,0.1,44889.59,6585.39,0.4,22,2,93,52,1029.5
26/03/2020,13,1.6,45097.51,38606.32,0,20.8,7.3,86,48,1024.2
27/03/2020,16.2,4,45305,41744.62,0,13.6,9.4,44,56,1020.5
28/03/2020,17.4,4,45511.91,41132.3,0.2,11.8,10.2,50,60,1014.4
29/03/2020,16.4,2.8,45718.14,42001.21,0,20.2,9.8,10,62,1011.4
30/03/2020,7.7,1.6,45923.55,16442.91,0.4,23.5,4.7,89,61,1019
31/03/2020,6.7,-1.7,46128,42167.78,0.1,9.2,2.6,36,53,1025.1
01/04/2020,8.2,-3.2,46331.35,42250.56,0,8.9,3,20,51,1022.5
02/04/2020,10.3,-1.9,46533.46,42375.95,0,12.4,4.4,1,50,1016.3
03/04/2020,14.5,-0.2,46734.42,42453.12,0,16.5,7.2,2,59,1014.1
04/04/2020,15.4,3,46935.63,42602.95,0,17.7,8.8,7,53,1022.4
05/04/2020,17.6,4.4,47137.29,42848.99,0,17.7,10.6,0,44,1028.1
06/04/2020,17.2,3.5,47339.25,42939.38,0,15.1,10.6,0,45,1031.7
07/04/2020,17.6,5.7,47541.42,43221.85,0,10.3,11.2,0,42,1033.8
08/04/2020,19.9,3.7,47743.66,43527.21,0,10.8,11.9,0,45,1029.2
09/04/2020,21.6,4.8,47945.84,43742.98,0,12.5,13.7,0,43,1021.9
10/04/2020,19.8,8.6,48147.84,43849.88,0,16.7,14.5,11,43,1021.1
11/04/2020,19.5,4.9,48349.54,43464.07,0,17,12.1,29,47,1023.2
12/04/2020,20.5,4.9,48550.79,44433.94,0,13.7,13.6,18,50,1020.7
13/04/2020,22.3,8.8,48751.46,37548.72,0.4,21.2,15.7,86,48,1010.9
14/04/2020,12.4,3.8,48951.41,27556.07,0.1,23.4,8.3,66,47,1016.3
15/04/2020,13.6,1.2,49150.52,45302.31,0,16.9,7.8,25,45,1024.1
16/04/2020,19.9,2.8,49348.63,45412.17,0,17.4,12,53,50,1019.8
17/04/2020,24.2,8.5,49545.59,43200,0,17.9,16.3,43,48,1013.8
18/04/2020,22,8.8,49741.26,44133.67,0.2,9.3,16.3,65,47,1014.7
19/04/2020,19.6,9.6,49935.47,34489.17,4.2,14.2,14.1,67,66,1014.6
20/04/2020,16.5,5.8,50128.09,45839.12,0,18.8,11.2,11,39,1020.5
21/04/2020,17.4,5.1,50318.93,45942.15,0,23.4,11.7,1,37,1020.7
22/04/2020,17.8,5.2,50507.84,46043.45,0,14.1,11.9,1,40,1022.3
23/04/2020,19.6,6.5,50694.86,46177.04,0,14.6,13.4,13,43,1020.6
24/04/2020,21.2,6.3,50881.36,43221.56,0,17,14.7,47,47,1012.5
25/04/2020,20.6,9.3,51067.52,45712.09,0,33.1,15.6,54,41,1005.6
26/04/2020,17.9,6.7,51253.18,46629.48,0,18.7,11.7,25,49,1011.4
27/04/2020,20.2,5.7,51438.21,43914.79,0.5,12.7,14,52,51,1013.2
28/04/2020,22,9.9,51622.46,45662.62,6.5,13.5,16,42,64,1009.1
29/04/2020,20.6,12,51805.79,34766.76,8.6,19.3,15.8,62,70,1005.4
30/04/2020,21.5,11.5,51988.04,46986.19,0.1,16.6,16.5,51,64,1007.8
01/05/2020,17.8,9.9,52169.06,28425.11,1.1,15.7,14.1,67,71,1006.5
02/05/2020,20.2,8.9,52348.68,43109.7,0.6,19.6,14.4,48,60,1007
03/05/2020,16.9,9.9,52526.75,43977.73,0.2,27,12.9,32,53,1013.1
04/05/2020,18.9,7.3,52703.1,40961.72,0,14.6,13.2,27,51,1016.9
05/05/2020,18.2,9.1,52877.55,36373.2,1.3,19.2,13.5,67,57,1013.4
06/05/2020,14.4,6.3,53049.92,36390.25,0.1,30.3,11,58,54,1016.4
07/05/2020,18.9,9.1,53220.04,48298.07,0,27.7,13.9,30,46,1018.5
08/05/2020,21.5,8.2,53387.71,48321.44,0,12.1,14.9,49,50,1019.9
09/05/2020,25,9.5,53552.76,41682.46,0,9,18.2,80,48,1014.3
10/05/2020,25.5,12.8,53714.98,36000,0,22,19.6,77,47,1009.9
11/05/2020,25.6,14.3,53874.18,37266.55,0,24.7,20.5,51,48,1003.5
12/05/2020,17.6,6,54030.15,21017.57,0,27.3,11.3,53,49,1012
13/05/2020,18.3,2.7,54182.88,21614.87,2.1,20.6,10.4,66,73,1014.9
14/05/2020,19.4,8.6,54333.6,47745.64,0.8,19.8,14.5,54,69,1010.2
15/05/2020,18.2,8.7,54482.42,24599.18,1.8,23.2,12.6,72,70,1013.2
16/05/2020,18.1,7.8,54629.23,39662.14,0,15.6,13.4,83,56,1022.2
17/05/2020,20.3,10.9,54773.84,32226.74,8.1,12.8,14.5,83,71,1020.6
18/05/2020,23.9,9.8,54916.12,47559.32,0,12.4,17.7,37,62,1022.1
19/05/2020,24.8,10.9,55055.91,33040.86,0.3,17.7,18.6,90,63,1018.2
20/05/2020,20.6,14.4,55193.06,6603.8,0.5,16.7,17.6,90,61,1015.1
21/05/2020,20.3,10.9,55327.38,45702.41,0,20.5,15.6,30,42,1019.6
22/05/2020,20.8,6.4,55458.74,50676.98,0,15.1,14.5,24,43,1023.3
23/05/2020,18.2,12.3,55586.95,15189.46,0.1,10.2,15.8,98,44,1022.8
24/05/2020,19.5,11.7,55711.84,40111.55,5.5,30.6,15,61,66,1022.9
25/05/2020,18.4,9.9,55833.25,47162.04,0.5,20.1,14.2,42,62,1024.3
26/05/2020,19.2,9.9,55951,48165.64,2.2,17,14.1,51,66,1026
27/05/2020,20.2,11.1,56064.92,50478.01,0.8,18.2,15.8,46,59,1027
28/05/2020,21.2,11.8,56174.81,36229.04,2.1,13.3,15.4,59,68,1021.9
29/05/2020,19.5,11.1,56280.52,49884.17,2.2,15.1,15.1,64,68,1019.8
30/05/2020,17.2,11.6,56381.84,30994.65,1.4,13.4,14,84,66,1016.2
31/05/2020,14,11,56478.61,2243.78,3.8,27,12.4,99,74,1013.2
01/06/2020,22.4,12.2,56570.62,49618.25,1.4,16.9,16.8,56,66,1014.9
02/06/2020,19.4,11,56657.85,41780.24,2.5,18,15.6,54,61,1012.1
03/06/2020,20.7,11.4,56740.99,51723.14,1.7,15.8,16.4,55,66,1005.6
04/06/2020,23.9,11.2,56820.14,47943.71,0.3,28.3,18.8,80,67,1001.5
05/06/2020,21.4,15.4,56895.21,24202.38,8.9,22.4,18.5,93,75,1000.7
06/06/2020,24.3,14.8,56966.14,44164.2,0.3,15,19.3,41,77,1007.8
07/06/2020,25.8,16.6,57032.84,50820.82,3.9,11.4,21.4,60,73,1007.1
08/06/2020,21.8,15.1,57095.22,33664.62,4,16.3,18.1,69,78,1009.3
09/06/2020,22.9,13.6,57153.23,37560.54,11.1,10,18.3,80,83,1010.1
10/06/2020,20.4,14.6,57206.77,15953.96,19.4,11.7,17.5,88,90,1009.2
11/06/2020,21.1,14.5,57255.78,22920.84,0.9,7.4,17.9,88,86,1009.7
12/06/2020,24.9,15,57300.18,40799.16,0.2,12.3,20.5,83,77,1007.9
13/06/2020,27.2,17.3,57339.91,50975.53,0.1,9,22.7,58,76,1008.2
14/06/2020,26.1,19,57374.93,33772.57,26.4,16.2,21.8,81,83,1006.8
15/06/2020,21.6,17.7,57405.12,11099.12,12.5,8.7,19.2,96,89,1009.8
16/06/2020,22.5,17.1,57430.46,21540.79,13.6,16.1,19.2,93,87,1009.5
17/06/2020,22.5,17.4,57450.88,20325.52,11.8,15.9,19.4,96,87,1007.1
18/06/2020,21.5,16.3,57466.32,35773.12,9.5,19.2,18.9,87,88,1008.1
19/06/2020,22,16.5,57476.73,45662.98,2.6,19.7,18.4,68,78,1011.6
20/06/2020,20.2,16,57482.05,35547.82,2.2,23.5,17.7,68,79,1011.9
21/06/2020,20.8,14.4,57482.26,26075.38,2.2,23.2,18.4,74,82,1010.3
22/06/2020,24.7,17.1,57477.27,17465.13,0.2,29.3,19.8,90,76,1012.3
23/06/2020,24.8,18.1,57467.02,39600,1.2,24.2,20.7,62,61,1016.1
24/06/2020,23.5,15.2,57451.52,46592.7,4.9,13.6,19.1,40,68,1019.7
25/06/2020,24.3,13.9,57430.88,50980.07,0.3,10.5,19.9,58,74,1021.2
26/06/2020,26.9,16.5,57405.15,44358.05,8.6,14.4,21.7,53,79,1018.1
27/06/2020,29.9,19,57374.42,50983.17,1.6,16.4,24.2,33,75,1015.1
28/06/2020,30,18.4,57338.78,50510.7,0,8.9,25.2,28,74,1014.1
29/06/2020,30.5,17.5,57298.31,38574.95,4,28.3,23.2,51,76,1010.4
30/06/2020,26.6,16.4,57253.1,51020.66,0,18.7,21.8,18,66,1013.4
01/07/2020,30.2,17.1,57203.24,50487.1,0,12.5,24.6,50,62,1012.4
02/07/2020,29.2,19.8,57148.83,44204.57,10,12,23.7,68,75,1010.2
03/07/2020,26,19.2,57089.95,35848.74,2.4,26.7,22.4,59,71,1012
04/07/2020,26.2,18.1,57026.7,43200,1.5,10.2,22.2,66,65,1016.3
05/07/2020,29.7,18.3,56959.19,51808.49,0,12.3,24.4,0,50,1015
06/07/2020,32,19.2,56887.5,50843.17,0.2,27.2,25.9,38,53,1009.9
07/07/2020,22.7,15.5,56811.74,39600,7,29.1,19.1,45,56,1015.5
08/07/2020,25,11.6,56732.01,44408.41,0,14,19.8,35,52,1017.6
09/07/2020,29.5,17.5,56648.4,50971.66,0.1,16,23.8,36,50,1017.6
10/07/2020,33,18,56561.02,51348.35,0,19.4,26.3,8,48,1015.4
11/07/2020,32.5,16.4,56469.97,50715.82,6.6,28.8,23.9,52,59,1014.7
12/07/2020,19.2,13.5,56375.21,28797.64,5.7,17.6,16.3,65,77,1022.1
13/07/2020,22.7,13.1,56275.88,43993.49,0,9.7,18.7,60,57,1021.7
14/07/2020,23,12.6,56171.97,38884.43,0,10.4,19.1,68,52,1018
15/07/2020,24.8,12.1,56063.67,50180.91,0,7.4,19.7,55,55,1014.2
16/07/2020,24,16.6,55951.19,25837.12,0.2,16.5,20.1,91,60,1013.5
17/07/2020,18.9,15.2,55834.7,623.02,7.9,15.9,16.7,100,85,1014.8
18/07/2020,21.5,14.8,55714.39,36439.23,4,8.4,17.5,78,76,1014.8
19/07/2020,21.1,15.1,55590.46,12992.81,6.1,14.4,17.6,88,87,1014.8
20/07/2020,27,15.8,55463.09,50396.3,0.9,9.8,21.6,29,73,1015.6
21/07/2020,29.9,17.2,55332.45,49866.65,0,8.7,24.1,18,62,1017.9
22/07/2020,28.8,18.1,55198.71,44058.86,2.8,11.6,22.6,63,75,1018
23/07/2020,27.5,18.3,55062.08,46699.79,0.3,8.2,23,55,62,1014.6
24/07/2020,28.6,17.4,54922.71,30296.9,7.7,14.9,22,84,75,1012.2
25/07/2020,23.5,17.8,54780.77,13536.51,37.3,16.9,19.7,97,86,1011.4
26/07/2020,26.2,17.5,54636.43,41778.75,3,10.7,21.6,63,81,1013.8
27/07/2020,27.9,18.3,54489.85,49848.76,0,12.9,23,15,68,1016.4
28/07/2020,30.9,17.9,54341.2,49779.34,0,17.6,24.9,33,63,1015
29/07/2020,30,20.3,54190.62,43038.34,0.1,11.3,25.3,63,64,1016.3
30/07/2020,31.5,20.9,54038.28,49635.67,0.5,11.9,25.9,18,59,1017.7
31/07/2020,32.3,18.8,53884.32,49561.52,0.1,18.6,25.9,17,48,1015
01/08/2020,30.1,17.7,53728.69,49485.64,0,17.5,24.2,1,46,1014.3
02/08/2020,28.6,16.5,53570.13,47623.08,0,12.7,23.1,55,48,1014.3
03/08/2020,27.5,18.1,53408.57,39062.48,0,17.2,23.2,89,55,1009
04/08/2020,28,19.7,53244.19,24331.65,6.9,14.6,23.4,97,70,1006.5
05/08/2020,25.2,17.1,53077.2,19603.4,4.9,15.8,21.1,93,83,1013.6
06/08/2020,29.5,19.1,52907.77,46882.65,0,19.6,23.8,62,64,1017.4
07/08/2020,31.8,20.4,52736.1,48882.79,0,18.7,26.1,64,53,1018.9
08/08/2020,32.2,20.8,52562.37,48304.73,0,15,26.4,30,54,1018.3
09/08/2020,30.9,20.8,52386.73,47923.72,0.1,10.4,26.2,24,62,1016.1
10/08/2020,30.9,21.5,52209.37,45199,0,9,26.1,53,62,1015.5
11/08/2020,28,20.1,52030.46,33297.69,6.4,11.3,23.4,79,78,1017.1
12/08/2020,30,19,51850.14,47244.03,0.9,9.6,24.9,20,60,1017.5
13/08/2020,30.8,18.5,51668.6,46419.11,0,14.1,25.1,39,52,1016.2
14/08/2020,28.4,19.7,51485.96,30036.97,0,12.6,23.9,91,65,1013.1
15/08/2020,29,19.3,51302.4,32790.77,2.7,12.6,23.4,72,71,1012.2
16/08/2020,28.6,19.9,51118.05,33484.68,1.4,10.3,23,88,73,1013.3
17/08/2020,28.4,19.2,50933.05,38800.39,14.6,15.1,22.7,96,78,1012.1
18/08/2020,24.1,17.9,50747.55,29956.64,11.9,12.5,20.4,89,86,1009.3
19/08/2020,25,18.1,50561.69,44253.22,1.3,22.9,20.7,43,78,1008.4
20/08/2020,27.3,16.7,50375.6,45840.68,0,13.8,21.8,10,70,1012.8
21/08/2020,29.4,16.9,50189.19,45693.32,0,10.4,23.2,0,65,1017
22/08/2020,30.8,18,50001.14,45584.71,0,12.4,24.9,8,63,1015.4
23/08/2020,26.5,20,49811.32,40847.5,3.4,21,22.9,60,67,1014
24/08/2020,26.6,17.3,49619.89,37179.93,0,15.5,22.1,54,53,1014.4
25/08/2020,26.4,17.6,49426.98,41800.07,0,18.5,21.9,41,50,1013.7
26/08/2020,29.8,14.7,49232.75,39829.06,0,23,22.8,33,57,1012.7
27/08/2020,26.2,17.9,49037.34,44266.77,0,25.5,22.6,48,41,1013.9
28/08/2020,28.9,15.8,48840.9,43986.49,0,16.7,22.7,66,50,1011.2
29/08/2020,33.3,18.2,48643.55,44194.81,0,20.2,26.1,50,51,1007
30/08/2020,34.5,19.5,48445.44,44197.88,0,23.4,27.5,38,49,1007.3
31/08/2020,24.9,17.4,48246.7,30829.68,5.5,20.9,21.1,78,57,1012.7
01/09/2020,20.1,14.6,48047.44,29470.52,17.3,22.3,16.9,64,78,1008.2
02/09/2020,21.3,12.2,47847.81,43784.12,0,17.3,16.4,13,65,1016.5
03/09/2020,22.8,11.5,47647.93,42964.69,0,14.3,17.1,18,66,1021.4
04/09/2020,25,12.8,47447.9,43280.65,0,13.1,19.2,7,59,1024.2
05/09/2020,27.4,15.4,47247.86,42828.51,0,10.7,21.2,18,66,1019.1
06/09/2020,28.5,14.9,47047.93,39930.16,0,11.9,22.2,43,65,1014.9
07/09/2020,25,17.1,46848.22,41384.8,0,16.5,20.8,52,69,1018.1
08/09/2020,24.4,14.5,46648.84,42168.46,0,10.6,18.9,11,55,1026.5
09/09/2020,25.7,11.6,46449.92,42223.01,0,9.2,19.3,0,57,1024.2
10/09/2020,27.4,14.7,46251.35,41931.21,0,13,21.2,37,62,1017.5
11/09/2020,27,16.4,46051.8,37564.83,0,11.9,21.8,60,58,1017.3
12/09/2020,28.4,17.4,45851.11,41507.68,0,9,22.8,50,56,1019.8
13/09/2020,30.4,17,45649.41,41139.1,0,18.4,23.1,26,58,1024.6
14/09/2020,29.5,16.4,45446.84,41093.62,0,11.2,22.8,5,62,1027.6
15/09/2020,30,17.1,45243.5,40692.66,0,12.4,23.5,6,59,1024.3
16/09/2020,29.4,17,45039.52,39661.82,0,13.1,23.6,65,58,1019.4
17/09/2020,29.5,18,44835.04,37240.02,0.3,18.9,23,96,63,1017.6
18/09/2020,23,13.4,44630.16,36863.61,0,14.9,17.9,38,42,1024.2
19/09/2020,22.3,9.9,44425.01,39600,0,9.8,15.9,39,50,1023.3
20/09/2020,24,11.6,44219.71,39600,0,10.2,17.2,73,54,1019.3
21/09/2020,25.5,12.1,44014.38,39778.41,0,15.6,18.7,22,53,1019.1
22/09/2020,26.6,11.8,43809.13,39672.52,0,16.1,19.4,6,55,1016.3
23/09/2020,25.5,13.7,43604.09,39486.63,0.4,15.5,19.5,49,70,1010.3
24/09/2020,24.5,14.9,43399.36,39404.69,0.6,11.9,19.1,45,76,1009.8
25/09/2020,23.2,15.7,43195.08,15437.59,3,23.1,18.7,93,74,1001.2
26/09/2020,16.8,9.2,42991.36,25060.25,23.9,27.3,12.4,72,76,996.1
27/09/2020,16.3,7.9,42788.31,37586.37,0,16.4,11.9,78,64,1008.3
28/09/2020,19.8,10.9,42586.06,23174.85,4,24.7,14.2,92,78,1009.3
29/09/2020,16.2,10.6,42384.73,33591.88,0,22.1,12.9,56,79,1013.5
30/09/2020,16.4,10.4,42184.22,9855.04,6.9,31.1,13.5,93,84,1009.9
01/10/2020,16.3,12.3,41983.1,20326.77,1,22.3,13.9,87,84,1005.2
02/10/2020,19.8,10.2,41781.21,35348.46,0.4,17,15.2,70,82,1006.3
03/10/2020,26,12.6,41578.68,35619.34,0,23.4,19.6,67,67,1005.1
04/10/2020,20.8,11.7,41375.63,33013.56,6.7,31.6,17.3,39,71,1006.5
05/10/2020,20,11.1,41172.21,34437.96,1.3,18.2,15.5,62,77,1009.9
06/10/2020,20,10.2,40968.53,34588.39,0.2,17,14.6,43,77,1012.5
07/10/2020,15.8,11.6,40764.74,5439.08,8.9,18.7,13.2,94,84,1011.6
08/10/2020,17.8,10.2,40560.97,36934.55,0.1,23.3,13.4,44,72,1018.6
09/10/2020,19.8,8.1,40357.35,36571.19,0,10.2,13.4,57,77,1021.5
10/10/2020,19.5,9.6,40154.03,25334.03,0.1,11.4,14.2,83,83,1018.3
11/10/2020,14.4,11,39951.14,3995.8,1.9,17,12.5,92,88,1015.4
12/10/2020,11.4,7.7,39748.83,0,20.6,19.4,9.8,100,92,1010.6
13/10/2020,8.6,5.1,39547.23,0,24.8,27.3,7.2,100,92,1002.6
14/10/2020,12.2,5.6,39346.5,2554.38,8.2,25.5,8.3,99,83,1007.6
15/10/2020,11.8,4.3,39146.77,2742.04,6.2,14.8,8.5,82,88,1012.4
16/10/2020,12,7.3,38948.21,5487.05,2.3,16.1,9.5,94,89,1010.9
17/10/2020,9.4,6.2,38750.97,4157.5,2,20.8,7.8,84,88,1013.5
18/10/2020,11.4,5.5,38555.2,32504.36,0.1,18.9,7.8,51,80,1020.7
19/10/2020,13.1,5.2,38361.07,21205.74,0.1,10.6,8.8,61,79,1026
20/10/2020,14.1,5.3,38168.48,33037.9,0,17.4,8.9,52,75,1026.6
21/10/2020,15.8,5.2,37975.88,27675.49,0,18.6,10.2,96,75,1021.3
22/10/2020,16.3,5.2,37783.05,22989.5,0,9,10.5,47,84,1020.5
23/10/2020,14.6,6.1,37590.16,1622.41,0,8.2,9.8,77,93,1017.8
24/10/2020,15.4,7.6,37397.39,17431.05,0.5,9.9,11.1,97,93,1016.1
25/10/2020,14.6,10.4,37204.88,4914.05,7.1,8.8,12.2,92,97,1013.9
26/10/2020,16.9,10.6,37012.82,11005.04,0,19.6,12.9,83,88,1011
27/10/2020,17.5,7.4,36821.37,32447.64,0,11.2,12.2,19,87,1012.4
28/10/2020,17,8.1,36630.7,32400,0,6.7,11.8,58,90,1016.6
29/10/2020,15.9,7.2,36441,13043.04,2.5,15.8,11,71,87,1018.5
30/10/2020,11.6,6.2,36252.46,0,2.6,18.9,9,87,88,1022.1
31/10/2020,14.1,5.5,36065.25,880.86,1,29.2,11.5,71,87,1021.4
01/11/2020,10.8,4.8,35879.57,11189.67,4.4,9.6,8.2,95,85,1023.5
02/11/2020,12.3,9.1,35695.62,2145.86,1.3,8.8,10.3,98,95,1020.6
03/11/2020,14.1,8.6,35513.6,5656.66,0,7.2,10.8,83,97,1021.8
04/11/2020,13.4,10.1,35333.7,0,8,8.7,11.6,98,95,1024.8
05/11/2020,11.9,6.9,35156.16,7200,5,12.3,10.4,78,89,1032.2
06/11/2020,10.8,3.9,34981.18,31013.3,0,9.2,7,17,86,1034.2
07/11/2020,11.8,2.7,34808.98,30825.24,0,8.2,6.3,19,88,1033.1
08/11/2020,10,2.5,34639.78,20554.56,0,8.3,5.9,63,95,1029
09/11/2020,10.9,4,34473.57,21707.69,0,6.6,6.2,73,94,1028.4
10/11/2020,7.1,4.6,34308.68,0,0.1,7.4,5.5,99,95,1031.1
11/11/2020,7.5,4.6,34144.95,1377.43,0.2,9,5.7,97,90,1031.5
