latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.486816,19.06404,113.0,3600,Europe/Berlin,GMT+1

time,temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),cloud_cover_mean (%),relative_humidity_2m_mean (%),temperature_2m_mean (°C),pressure_msl_mean (hPa)
2020-01-01,5.8,-1.2,19.6,0.00,26188.51,30671.69,0,1,84,0.9,1032.8
2020-01-02,5.4,-5.5,10.5,0.00,26256.06,30730.19,3,14,87,-1.2,1032.8
2020-01-03,-0.4,-4.0,8.0,0.00,0.00,30793.63,3,100,97,-2.3,1029.4
2020-01-04,6.4,-2.8,26.3,0.70,17493.84,30861.88,51,79,86,1.4,1022.8
2020-01-05,3.8,-2.2,29.5,0.70,26491.66,30934.81,71,24,69,1.1,1027.6
2020-01-06,2.2,-4.9,10.6,0.00,26580.64,31012.29,3,40,70,-1.8,1033.4
2020-01-07,2.7,-5.9,9.7,0.00,26674.57,31094.20,2,10,78,-2.6,1029.9
2020-01-08,1.9,-5.6,10.1,0.00,26773.27,31180.40,3,14,80,-3.1,1032.9
2020-01-09,2.3,-3.5,10.2,0.00,130.57,31270.76,3,83,88,-0.7,1028.6
2020-01-10,2.9,-3.3,9.6,0.00,26311.23,31365.14,3,66,88,-1.2,1024.0
2020-01-11,6.4,-2.2,20.7,0.00,27096.38,31463.42,2,22,84,1.5,1029.0
2020-01-12,4.8,-3.5,9.3,0.00,27212.54,31565.47,3,46,89,0.0,1031.6
2020-01-13,0.3,-3.0,9.7,0.00,0.00,31671.16,3,99,98,-1.6,1028.9
2020-01-14,-1.5,-3.2,10.7,0.00,0.00,31780.56,3,100,97,-2.5,1027.4
2020-01-15,0.6,-2.2,10.8,0.00,0.00,31894.86,3,99,96,-1.6,1030.5
2020-01-16,1.9,-2.3,7.0,0.00,7107.93,32014.11,3,97,95,-0.9,1032.7
2020-01-17,-0.6,-2.7,10.5,0.00,0.00,32138.04,3,94,97,-1.8,1030.8
2020-01-18,0.1,-2.8,8.7,0.00,0.00,32266.42,3,99,94,-1.7,1027.4
2020-01-19,0.4,-2.3,7.9,1.20,0.00,32399.00,71,97,94,-1.1,1030.7
2020-01-20,4.4,-3.0,8.2,0.00,13906.40,32535.52,3,67,92,-0.0,1043.7
2020-01-21,3.1,-2.8,8.0,0.00,14422.40,32675.77,3,79,93,-0.9,1044.1
2020-01-22,1.0,-2.5,20.7,0.00,2722.70,32819.50,3,79,88,-1.0,1033.2
2020-01-23,4.8,-3.8,21.0,0.00,28567.62,32966.48,2,19,82,-0.4,1034.5
2020-01-24,2.7,-5.9,9.6,0.00,27630.78,33116.49,3,26,88,-2.5,1029.5
2020-01-25,1.5,-4.8,7.1,0.00,7611.41,33269.31,3,95,91,-2.0,1025.4
2020-01-26,1.5,-2.8,8.4,0.00,7804.47,33424.71,3,95,91,-1.1,1023.9
2020-01-27,3.5,-1.9,9.5,0.20,19872.79,33582.48,51,92,91,-0.1,1019.3
2020-01-28,2.5,-1.3,14.5,9.50,0.00,33742.43,71,100,97,0.6,1008.3
2020-01-29,4.1,-0.6,26.8,1.00,13035.61,33904.33,71,72,85,1.6,1009.0
2020-01-30,7.3,0.1,23.1,0.90,21962.89,34068.00,73,68,75,2.9,1016.5
2020-01-31,12.6,-0.7,25.3,2.70,9214.92,34233.23,61,86,82,6.3,1011.0
2020-02-01,12.7,3.3,15.3,0.00,29271.85,34399.84,3,33,85,7.8,1012.5
2020-02-02,13.2,6.7,24.0,1.10,29377.81,34567.64,53,68,73,10.2,1012.0
2020-02-03,12.4,6.4,29.2,3.30,13037.47,34736.71,53,87,75,9.3,1011.5
2020-02-04,8.6,3.5,45.3,9.50,0.00,34908.72,63,96,76,6.3,1001.9
2020-02-05,8.2,-0.9,34.4,0.10,29143.31,35083.81,51,58,56,3.5,1012.7
2020-02-06,4.3,-1.7,27.6,0.00,30589.92,35261.74,3,51,65,1.4,1026.5
2020-02-07,8.5,1.4,23.7,0.10,26363.16,35442.29,51,70,73,4.1,1026.1
2020-02-08,3.8,-3.3,11.6,0.00,30568.43,35625.23,3,38,57,0.0,1032.1
2020-02-09,7.8,-4.4,13.7,0.00,31839.18,35810.35,3,27,67,0.5,1028.0
2020-02-10,13.4,2.0,34.1,4.20,15593.85,35997.44,61,80,70,8.1,1009.1
2020-02-11,9.5,2.2,33.4,1.80,29456.88,36186.29,53,56,66,6.1,1006.0
2020-02-12,7.3,1.9,26.7,1.20,28792.59,36376.69,73,39,63,4.3,1016.4
2020-02-13,8.2,0.6,16.4,0.00,31093.79,36568.46,3,59,72,4.2,1020.4
2020-02-14,9.7,3.9,23.2,1.40,18238.61,36761.40,53,62,78,6.2,1016.0
2020-02-15,9.4,1.9,16.8,0.00,31950.40,36955.32,3,45,80,5.2,1028.1
2020-02-16,10.2,-1.7,18.8,0.00,32319.68,37150.03,3,63,84,4.3,1028.7
2020-02-17,11.9,1.0,13.0,0.00,33567.24,37345.37,3,82,81,5.8,1021.4
2020-02-18,11.6,2.0,20.2,0.00,19478.63,37541.14,3,57,72,6.9,1022.9
2020-02-19,9.6,-0.6,14.8,1.50,20764.81,37737.19,53,64,71,4.9,1021.7
2020-02-20,8.5,-0.4,23.2,0.00,34191.88,37933.34,3,28,72,4.0,1022.7
2020-02-21,8.2,-1.5,34.1,0.80,16961.30,38129.42,71,53,66,3.6,1023.1
2020-02-22,9.5,-1.5,18.6,0.00,34606.32,38325.28,3,46,67,3.9,1029.4
2020-02-23,12.9,3.2,25.2,1.30,11449.08,38520.99,53,90,64,8.4,1018.7
2020-02-24,14.6,4.8,37.8,0.30,35020.12,38718.22,51,53,53,8.7,1017.3
2020-02-25,15.3,2.8,19.1,0.00,35228.98,38917.14,3,35,65,8.6,1007.8
2020-02-26,8.1,2.6,18.7,11.00,178.94,39117.58,61,95,81,6.3,998.8
2020-02-27,8.1,2.0,25.3,0.00,31343.32,39319.39,3,80,62,4.1,1005.3
2020-02-28,7.8,0.9,33.5,1.90,16717.93,39522.39,73,60,70,3.8,1009.0
2020-02-29,9.1,-2.9,22.0,0.00,22988.92,39726.45,3,70,67,3.5,1015.3
2020-03-01,12.8,3.8,15.3,2.00,24114.50,39931.39,51,94,69,8.0,1007.6
2020-03-02,13.4,7.1,24.0,13.70,32400.00,40137.07,63,76,75,9.2,1000.7
2020-03-03,11.8,6.2,12.7,7.10,0.00,40343.33,61,99,86,8.9,1000.7
2020-03-04,7.3,1.9,24.3,1.70,0.00,40550.04,51,71,80,5.4,1008.9
2020-03-05,10.4,-0.8,12.7,0.00,35129.79,40757.04,3,16,67,4.5,1010.4
2020-03-06,6.0,2.3,14.3,12.40,422.11,40964.19,61,93,88,4.4,1002.8
2020-03-07,10.1,2.6,22.9,0.00,32522.45,41171.35,3,61,77,5.8,1011.0
2020-03-08,10.1,2.2,20.2,0.00,10475.55,41378.38,3,55,70,5.2,1019.3
2020-03-09,10.2,-0.6,10.7,0.00,37031.14,41585.14,2,17,71,4.0,1015.5
2020-03-10,13.1,-0.2,15.1,0.00,36962.71,41791.49,3,39,71,5.9,1014.9
2020-03-11,17.9,5.0,23.1,1.90,11895.91,41997.29,53,88,74,10.1,1014.8
2020-03-12,19.0,8.2,20.9,0.00,37414.35,42202.40,3,35,71,12.7,1015.3
2020-03-13,12.1,5.1,22.5,0.10,11867.99,42406.68,51,76,68,9.5,1015.1
2020-03-14,11.0,2.3,18.1,0.00,38115.68,42610.23,3,47,56,6.3,1021.2
2020-03-15,8.8,-2.1,18.4,0.00,38823.20,42814.55,2,7,48,2.8,1028.7
2020-03-16,11.1,-2.8,19.7,0.00,38349.19,43019.83,3,38,62,3.3,1029.7
2020-03-17,15.2,-1.4,10.5,0.00,38680.93,43225.94,3,41,66,6.7,1028.6
2020-03-18,17.6,1.9,10.1,0.00,39368.14,43432.75,2,8,66,10.2,1028.9
2020-03-19,18.6,6.6,10.8,0.00,39629.49,43640.15,2,19,67,11.5,1025.7
2020-03-20,19.1,6.4,11.2,0.00,40018.32,43847.99,2,18,63,12.0,1020.6
2020-03-21,14.8,4.3,25.7,1.50,30701.07,44056.16,51,83,71,8.6,1017.0
2020-03-22,6.9,-0.9,20.7,0.00,34863.02,44264.53,3,57,43,3.5,1025.9
2020-03-23,2.3,-2.9,32.5,3.10,9513.22,44472.98,73,84,60,0.3,1028.7
2020-03-24,7.9,-0.4,25.5,0.10,39299.80,44681.37,71,68,44,2.9,1029.2
2020-03-25,4.1,0.1,22.0,0.40,6585.39,44889.59,71,93,52,2.0,1029.5
2020-03-26,13.0,1.6,20.8,0.00,38606.32,45097.51,3,86,48,7.3,1024.2
2020-03-27,16.2,4.0,13.6,0.00,41744.62,45305.00,3,44,56,9.4,1020.5
2020-03-28,17.4,4.0,11.8,0.20,41132.30,45511.91,51,50,60,10.2,1014.4
2020-03-29,16.4,2.8,20.2,0.00,42001.21,45718.14,2,10,62,9.8,1011.4
2020-03-30,7.7,1.6,23.5,0.40,16442.91,45923.55,51,89,61,4.7,1019.0
2020-03-31,6.7,-1.7,9.2,0.10,42167.78,46128.00,71,36,53,2.6,1025.1
2020-04-01,8.2,-3.2,8.9,0.00,42250.56,46331.35,3,20,51,3.0,1022.5
2020-04-02,10.3,-1.9,12.4,0.00,42375.95,46533.46,0,1,50,4.4,1016.3
2020-04-03,14.5,-0.2,16.5,0.00,42453.12,46734.42,0,2,59,7.2,1014.1
2020-04-04,15.4,3.0,17.7,0.00,42602.95,46935.63,3,7,53,8.8,1022.4
2020-04-05,17.6,4.4,17.7,0.00,42848.99,47137.29,0,0,44,10.6,1028.1
2020-04-06,17.2,3.5,15.1,0.00,42939.38,47339.25,0,0,45,10.6,1031.7
2020-04-07,17.6,5.7,10.3,0.00,43221.85,47541.42,0,0,42,11.2,1033.8
2020-04-08,19.9,3.7,10.8,0.00,43527.21,47743.66,0,0,45,11.9,1029.2
2020-04-09,21.6,4.8,12.5,0.00,43742.98,47945.84,0,0,43,13.7,1021.9
2020-04-10,19.8,8.6,16.7,0.00,43849.88,48147.84,2,11,43,14.5,1021.1
2020-04-11,19.5,4.9,17.0,0.00,43464.07,48349.54,3,29,47,12.1,1023.2
2020-04-12,20.5,4.9,13.7,0.00,44433.94,48550.79,2,18,50,13.6,1020.7
2020-04-13,22.3,8.8,21.2,0.40,37548.72,48751.46,51,86,48,15.7,1010.9
2020-04-14,12.4,3.8,23.4,0.10,27556.07,48951.41,51,66,47,8.3,1016.3
2020-04-15,13.6,1.2,16.9,0.00,45302.31,49150.52,3,25,45,7.8,1024.1
2020-04-16,19.9,2.8,17.4,0.00,45412.17,49348.63,3,53,50,12.0,1019.8
2020-04-17,24.2,8.5,17.9,0.00,43200.00,49545.59,3,43,48,16.3,1013.8
2020-04-18,22.0,8.8,9.3,0.20,44133.67,49741.26,51,65,47,16.3,1014.7
2020-04-19,19.6,9.6,14.2,4.20,34489.17,49935.47,61,67,66,14.1,1014.6
2020-04-20,16.5,5.8,18.8,0.00,45839.12,50128.09,3,11,39,11.2,1020.5
2020-04-21,17.4,5.1,23.4,0.00,45942.15,50318.93,0,1,37,11.7,1020.7
2020-04-22,17.8,5.2,14.1,0.00,46043.45,50507.84,0,1,40,11.9,1022.3
2020-04-23,19.6,6.5,14.6,0.00,46177.04,50694.86,3,13,43,13.4,1020.6
2020-04-24,21.2,6.3,17.0,0.00,43221.56,50881.36,3,47,47,14.7,1012.5
2020-04-25,20.6,9.3,33.1,0.00,45712.09,51067.52,3,54,41,15.6,1005.6
2020-04-26,17.9,6.7,18.7,0.00,46629.48,51253.18,3,25,49,11.7,1011.4
2020-04-27,20.2,5.7,12.7,0.50,43914.79,51438.21,53,52,51,14.0,1013.2
2020-04-28,22.0,9.9,13.5,6.50,45662.62,51622.46,61,42,64,16.0,1009.1
2020-04-29,20.6,12.0,19.3,8.60,34766.76,51805.79,63,62,70,15.8,1005.4
2020-04-30,21.5,11.5,16.6,0.10,46986.19,51988.04,51,51,64,16.5,1007.8
2020-05-01,17.8,9.9,15.7,1.10,28425.11,52169.06,51,67,71,14.1,1006.5
2020-05-02,20.2,8.9,19.6,0.60,43109.70,52348.68,51,48,60,14.4,1007.0
2020-05-03,16.9,9.9,27.0,0.20,43977.73,52526.75,51,32,53,12.9,1013.1
2020-05-04,18.9,7.3,14.6,0.00,40961.72,52703.10,3,27,51,13.2,1016.9
2020-05-05,18.2,9.1,19.2,1.30,36373.20,52877.55,55,67,57,13.5,1013.4
2020-05-06,14.4,6.3,30.3,0.10,36390.25,53049.92,51,58,54,11.0,1016.4
2020-05-07,18.9,9.1,27.7,0.00,48298.07,53220.04,3,30,46,13.9,1018.5
2020-05-08,21.5,8.2,12.1,0.00,48321.44,53387.71,3,49,50,14.9,1019.9
2020-05-09,25.0,9.5,9.0,0.00,41682.46,53552.76,3,80,48,18.2,1014.3
2020-05-10,25.5,12.8,22.0,0.00,36000.00,53714.98,3,77,47,19.6,1009.9
2020-05-11,25.6,14.3,24.7,0.00,37266.55,53874.18,3,51,48,20.5,1003.5
2020-05-12,17.6,6.0,27.3,0.00,21017.57,54030.15,3,53,49,11.3,1012.0
2020-05-13,18.3,2.7,20.6,2.10,21614.87,54182.88,53,66,73,10.4,1014.9
2020-05-14,19.4,8.6,19.8,0.80,47745.64,54333.60,53,54,69,14.5,1010.2
2020-05-15,18.2,8.7,23.2,1.80,24599.18,54482.42,53,72,70,12.6,1013.2
2020-05-16,18.1,7.8,15.6,0.00,39662.14,54629.23,3,83,56,13.4,1022.2
2020-05-17,20.3,10.9,12.8,8.10,32226.74,54773.84,61,83,71,14.5,1020.6
2020-05-18,23.9,9.8,12.4,0.00,47559.32,54916.12,3,37,62,17.7,1022.1
2020-05-19,24.8,10.9,17.7,0.30,33040.86,55055.91,51,90,63,18.6,1018.2
2020-05-20,20.6,14.4,16.7,0.50,6603.80,55193.06,51,90,61,17.6,1015.1
2020-05-21,20.3,10.9,20.5,0.00,45702.41,55327.38,3,30,42,15.6,1019.6
2020-05-22,20.8,6.4,15.1,0.00,50676.98,55458.74,3,24,43,14.5,1023.3
2020-05-23,18.2,12.3,10.2,0.10,15189.46,55586.95,51,98,44,15.8,1022.8
2020-05-24,19.5,11.7,30.6,5.50,40111.55,55711.84,61,61,66,15.0,1022.9
2020-05-25,18.4,9.9,20.1,0.50,47162.04,55833.25,53,42,62,14.2,1024.3
2020-05-26,19.2,9.9,17.0,2.20,48165.64,55951.00,61,51,66,14.1,1026.0
2020-05-27,20.2,11.1,18.2,0.80,50478.01,56064.92,53,46,59,15.8,1027.0
2020-05-28,21.2,11.8,13.3,2.10,36229.04,56174.81,53,59,68,15.4,1021.9
2020-05-29,19.5,11.1,15.1,2.20,49884.17,56280.52,53,64,68,15.1,1019.8
2020-05-30,17.2,11.6,13.4,1.40,30994.65,56381.84,51,84,66,14.0,1016.2
2020-05-31,14.0,11.0,27.0,3.80,2243.78,56478.61,55,99,74,12.4,1013.2
2020-06-01,22.4,12.2,16.9,1.40,49618.25,56570.62,53,56,66,16.8,1014.9
2020-06-02,19.4,11.0,18.0,2.50,41780.24,56657.85,61,54,61,15.6,1012.1
2020-06-03,20.7,11.4,15.8,1.70,51723.14,56740.99,55,55,66,16.4,1005.6
2020-06-04,23.9,11.2,28.3,0.30,47943.71,56820.14,51,80,67,18.8,1001.5
2020-06-05,21.4,15.4,22.4,8.90,24202.38,56895.21,61,93,75,18.5,1000.7
2020-06-06,24.3,14.8,15.0,0.30,44164.20,56966.14,51,41,77,19.3,1007.8
2020-06-07,25.8,16.6,11.4,3.90,50820.82,57032.84,61,60,73,21.4,1007.1
2020-06-08,21.8,15.1,16.3,4.00,33664.62,57095.22,61,69,78,18.1,1009.3
2020-06-09,22.9,13.6,10.0,11.10,37560.54,57153.23,63,80,83,18.3,1010.1
2020-06-10,20.4,14.6,11.7,19.40,15953.96,57206.77,63,88,90,17.5,1009.2
2020-06-11,21.1,14.5,7.4,0.90,22920.84,57255.78,53,88,86,17.9,1009.7
2020-06-12,24.9,15.0,12.3,0.20,40799.16,57300.18,51,83,77,20.5,1007.9
2020-06-13,27.2,17.3,9.0,0.10,50975.53,57339.91,51,58,76,22.7,1008.2
2020-06-14,26.1,19.0,16.2,26.40,33772.57,57374.93,65,81,83,21.8,1006.8
2020-06-15,21.6,17.7,8.7,12.50,11099.12,57405.12,61,96,89,19.2,1009.8
2020-06-16,22.5,17.1,16.1,13.60,21540.79,57430.46,63,93,87,19.2,1009.5
2020-06-17,22.5,17.4,15.9,11.80,20325.52,57450.88,63,96,87,19.4,1007.1
2020-06-18,21.5,16.3,19.2,9.50,35773.12,57466.32,63,87,88,18.9,1008.1
2020-06-19,22.0,16.5,19.7,2.60,45662.98,57476.73,53,68,78,18.4,1011.6
2020-06-20,20.2,16.0,23.5,2.20,35547.82,57482.05,55,68,79,17.7,1011.9
2020-06-21,20.8,14.4,23.2,2.20,26075.38,57482.26,61,74,82,18.4,1010.3
2020-06-22,24.7,17.1,29.3,0.20,17465.13,57477.27,51,90,76,19.8,1012.3
2020-06-23,24.8,18.1,24.2,1.20,39600.00,57467.02,53,62,61,20.7,1016.1
2020-06-24,23.5,15.2,13.6,4.90,46592.70,57451.52,61,40,68,19.1,1019.7
2020-06-25,24.3,13.9,10.5,0.30,50980.07,57430.88,51,58,74,19.9,1021.2
2020-06-26,26.9,16.5,14.4,8.60,44358.05,57405.15,63,53,79,21.7,1018.1
2020-06-27,29.9,19.0,16.4,1.60,50983.17,57374.42,55,33,75,24.2,1015.1
2020-06-28,30.0,18.4,8.9,0.00,50510.70,57338.78,3,28,74,25.2,1014.1
2020-06-29,30.5,17.5,28.3,4.00,38574.95,57298.31,63,51,76,23.2,1010.4
2020-06-30,26.6,16.4,18.7,0.00,51020.66,57253.10,3,18,66,21.8,1013.4
2020-07-01,30.2,17.1,12.5,0.00,50487.10,57203.24,3,50,62,24.6,1012.4
2020-07-02,29.2,19.8,12.0,10.00,44204.57,57148.83,63,68,75,23.7,1010.2
2020-07-03,26.0,19.2,26.7,2.40,35848.74,57089.95,61,59,71,22.4,1012.0
2020-07-04,26.2,18.1,10.2,1.50,43200.00,57026.70,51,66,65,22.2,1016.3
2020-07-05,29.7,18.3,12.3,0.00,51808.49,56959.19,0,0,50,24.4,1015.0
2020-07-06,32.0,19.2,27.2,0.20,50843.17,56887.50,51,38,53,25.9,1009.9
2020-07-07,22.7,15.5,29.1,7.00,39600.00,56811.74,61,45,56,19.1,1015.5
2020-07-08,25.0,11.6,14.0,0.00,44408.41,56732.01,3,35,52,19.8,1017.6
2020-07-09,29.5,17.5,16.0,0.10,50971.66,56648.40,51,36,50,23.8,1017.6
2020-07-10,33.0,18.0,19.4,0.00,51348.35,56561.02,1,8,48,26.3,1015.4
2020-07-11,32.5,16.4,28.8,6.60,50715.82,56469.97,61,52,59,23.9,1014.7
2020-07-12,19.2,13.5,17.6,5.70,28797.64,56375.21,61,65,77,16.3,1022.1
2020-07-13,22.7,13.1,9.7,0.00,43993.49,56275.88,3,60,57,18.7,1021.7
2020-07-14,23.0,12.6,10.4,0.00,38884.43,56171.97,3,68,52,19.1,1018.0
2020-07-15,24.8,12.1,7.4,0.00,50180.91,56063.67,3,55,55,19.7,1014.2
2020-07-16,24.0,16.6,16.5,0.20,25837.12,55951.19,51,91,60,20.1,1013.5
2020-07-17,18.9,15.2,15.9,7.90,623.02,55834.70,61,100,85,16.7,1014.8
2020-07-18,21.5,14.8,8.4,4.00,36439.23,55714.39,53,78,76,17.5,1014.8
2020-07-19,21.1,15.1,14.4,6.10,12992.81,55590.46,61,88,87,17.6,1014.8
2020-07-20,27.0,15.8,9.8,0.90,50396.30,55463.09,51,29,73,21.6,1015.6
2020-07-21,29.9,17.2,8.7,0.00,49866.65,55332.45,2,18,62,24.1,1017.9
2020-07-22,28.8,18.1,11.6,2.80,44058.86,55198.71,63,63,75,22.6,1018.0
2020-07-23,27.5,18.3,8.2,0.30,46699.79,55062.08,51,55,62,23.0,1014.6
2020-07-24,28.6,17.4,14.9,7.70,30296.90,54922.71,63,84,75,22.0,1012.2
2020-07-25,23.5,17.8,16.9,37.30,13536.51,54780.77,63,97,86,19.7,1011.4
2020-07-26,26.2,17.5,10.7,3.00,41778.75,54636.43,53,63,81,21.6,1013.8
2020-07-27,27.9,18.3,12.9,0.00,49848.76,54489.85,3,15,68,23.0,1016.4
2020-07-28,30.9,17.9,17.6,0.00,49779.34,54341.20,3,33,63,24.9,1015.0
2020-07-29,30.0,20.3,11.3,0.10,43038.34,54190.62,51,63,64,25.3,1016.3
2020-07-30,31.5,20.9,11.9,0.50,49635.67,54038.28,51,18,59,25.9,1017.7
2020-07-31,32.3,18.8,18.6,0.10,49561.52,53884.32,51,17,48,25.9,1015.0
2020-08-01,30.1,17.7,17.5,0.00,49485.64,53728.69,0,1,46,24.2,1014.3
2020-08-02,28.6,16.5,12.7,0.00,47623.08,53570.13,3,55,48,23.1,1014.3
2020-08-03,27.5,18.1,17.2,0.00,39062.48,53408.57,3,89,55,23.2,1009.0
2020-08-04,28.0,19.7,14.6,6.90,24331.65,53244.19,61,97,70,23.4,1006.5
2020-08-05,25.2,17.1,15.8,4.90,19603.40,53077.20,53,93,83,21.1,1013.6
2020-08-06,29.5,19.1,19.6,0.00,46882.65,52907.77,3,62,64,23.8,1017.4
2020-08-07,31.8,20.4,18.7,0.00,48882.79,52736.10,3,64,53,26.1,1018.9
2020-08-08,32.2,20.8,15.0,0.00,48304.73,52562.37,2,30,54,26.4,1018.3
2020-08-09,30.9,20.8,10.4,0.10,47923.72,52386.73,51,24,62,26.2,1016.1
2020-08-10,30.9,21.5,9.0,0.00,45199.00,52209.37,3,53,62,26.1,1015.5
2020-08-11,28.0,20.1,11.3,6.40,33297.69,52030.46,61,79,78,23.4,1017.1
2020-08-12,30.0,19.0,9.6,0.90,47244.03,51850.14,53,20,60,24.9,1017.5
2020-08-13,30.8,18.5,14.1,0.00,46419.11,51668.60,3,39,52,25.1,1016.2
2020-08-14,28.4,19.7,12.6,0.00,30036.97,51485.96,3,91,65,23.9,1013.1
2020-08-15,29.0,19.3,12.6,2.70,32790.77,51302.40,61,72,71,23.4,1012.2
2020-08-16,28.6,19.9,10.3,1.40,33484.68,51118.05,53,88,73,23.0,1013.3
2020-08-17,28.4,19.2,15.1,14.60,38800.39,50933.05,63,96,78,22.7,1012.1
2020-08-18,24.1,17.9,12.5,11.90,29956.64,50747.55,63,89,86,20.4,1009.3
2020-08-19,25.0,18.1,22.9,1.30,44253.22,50561.69,53,43,78,20.7,1008.4
2020-08-20,27.3,16.7,13.8,0.00,45840.68,50375.60,1,10,70,21.8,1012.8
2020-08-21,29.4,16.9,10.4,0.00,45693.32,50189.19,0,0,65,23.2,1017.0
2020-08-22,30.8,18.0,12.4,0.00,45584.71,50001.14,3,8,63,24.9,1015.4
2020-08-23,26.5,20.0,21.0,3.40,40847.50,49811.32,61,60,67,22.9,1014.0
2020-08-24,26.6,17.3,15.5,0.00,37179.93,49619.89,3,54,53,22.1,1014.4
2020-08-25,26.4,17.6,18.5,0.00,41800.07,49426.98,3,41,50,21.9,1013.7
2020-08-26,29.8,14.7,23.0,0.00,39829.06,49232.75,3,33,57,22.8,1012.7
2020-08-27,26.2,17.9,25.5,0.00,44266.77,49037.34,3,48,41,22.6,1013.9
2020-08-28,28.9,15.8,16.7,0.00,43986.49,48840.90,3,66,50,22.7,1011.2
2020-08-29,33.3,18.2,20.2,0.00,44194.81,48643.55,3,50,51,26.1,1007.0
2020-08-30,34.5,19.5,23.4,0.00,44197.88,48445.44,3,38,49,27.5,1007.3
2020-08-31,24.9,17.4,20.9,5.50,30829.68,48246.70,63,78,57,21.1,1012.7
2020-09-01,20.1,14.6,22.3,17.30,29470.52,48047.44,63,64,78,16.9,1008.2
2020-09-02,21.3,12.2,17.3,0.00,43784.12,47847.81,3,13,65,16.4,1016.5
2020-09-03,22.8,11.5,14.3,0.00,42964.69,47647.93,3,18,66,17.1,1021.4
2020-09-04,25.0,12.8,13.1,0.00,43280.65,47447.90,2,7,59,19.2,1024.2
2020-09-05,27.4,15.4,10.7,0.00,42828.51,47247.86,3,18,66,21.2,1019.1
2020-09-06,28.5,14.9,11.9,0.00,39930.16,47047.93,3,43,65,22.2,1014.9
2020-09-07,25.0,17.1,16.5,0.00,41384.80,46848.22,3,52,69,20.8,1018.1
2020-09-08,24.4,14.5,10.6,0.00,42168.46,46648.84,1,11,55,18.9,1026.5
2020-09-09,25.7,11.6,9.2,0.00,42223.01,46449.92,0,0,57,19.3,1024.2
2020-09-10,27.4,14.7,13.0,0.00,41931.21,46251.35,3,37,62,21.2,1017.5
2020-09-11,27.0,16.4,11.9,0.00,37564.83,46051.80,3,60,58,21.8,1017.3
2020-09-12,28.4,17.4,9.0,0.00,41507.68,45851.11,3,50,56,22.8,1019.8
2020-09-13,30.4,17.0,18.4,0.00,41139.10,45649.41,3,26,58,23.1,1024.6
2020-09-14,29.5,16.4,11.2,0.00,41093.62,45446.84,1,5,62,22.8,1027.6
2020-09-15,30.0,17.1,12.4,0.00,40692.66,45243.50,1,6,59,23.5,1024.3
2020-09-16,29.4,17.0,13.1,0.00,39661.82,45039.52,3,65,58,23.6,1019.4
2020-09-17,29.5,18.0,18.9,0.30,37240.02,44835.04,51,96,63,23.0,1017.6
2020-09-18,23.0,13.4,14.9,0.00,36863.61,44630.16,3,38,42,17.9,1024.2
2020-09-19,22.3,9.9,9.8,0.00,39600.00,44425.01,3,39,50,15.9,1023.3
2020-09-20,24.0,11.6,10.2,0.00,39600.00,44219.71,3,73,54,17.2,1019.3
2020-09-21,25.5,12.1,15.6,0.00,39778.41,44014.38,3,22,53,18.7,1019.1
2020-09-22,26.6,11.8,16.1,0.00,39672.52,43809.13,1,6,55,19.4,1016.3
2020-09-23,25.5,13.7,15.5,0.40,39486.63,43604.09,51,49,70,19.5,1010.3
2020-09-24,24.5,14.9,11.9,0.60,39404.69,43399.36,51,45,76,19.1,1009.8
2020-09-25,23.2,15.7,23.1,3.00,15437.59,43195.08,55,93,74,18.7,1001.2
2020-09-26,16.8,9.2,27.3,23.90,25060.25,42991.36,65,72,76,12.4,996.1
2020-09-27,16.3,7.9,16.4,0.00,37586.37,42788.31,3,78,64,11.9,1008.3
2020-09-28,19.8,10.9,24.7,4.00,23174.85,42586.06,55,92,78,14.2,1009.3
2020-09-29,16.2,10.6,22.1,0.00,33591.88,42384.73,3,56,79,12.9,1013.5
2020-09-30,16.4,10.4,31.1,6.90,9855.04,42184.22,61,93,84,13.5,1009.9
2020-10-01,16.3,12.3,22.3,1.00,20326.77,41983.10,51,87,84,13.9,1005.2
2020-10-02,19.8,10.2,17.0,0.40,35348.46,41781.21,51,70,82,15.2,1006.3
2020-10-03,26.0,12.6,23.4,0.00,35619.34,41578.68,3,67,67,19.6,1005.1
2020-10-04,20.8,11.7,31.6,6.70,33013.56,41375.63,63,39,71,17.3,1006.5
2020-10-05,20.0,11.1,18.2,1.30,34437.96,41172.21,53,62,77,15.5,1009.9
2020-10-06,20.0,10.2,17.0,0.20,34588.39,40968.53,51,43,77,14.6,1012.5
2020-10-07,15.8,11.6,18.7,8.90,5439.08,40764.74,61,94,84,13.2,1011.6
2020-10-08,17.8,10.2,23.3,0.10,36934.55,40560.97,51,44,72,13.4,1018.6
2020-10-09,19.8,8.1,10.2,0.00,36571.19,40357.35,3,57,77,13.4,1021.5
2020-10-10,19.5,9.6,11.4,0.10,25334.03,40154.03,51,83,83,14.2,1018.3
2020-10-11,14.4,11.0,17.0,1.90,3995.80,39951.14,51,92,88,12.5,1015.4
2020-10-12,11.4,7.7,19.4,20.60,0.00,39748.83,63,100,92,9.8,1010.6
